"DEROG","DELINQ","CLAGE","NINQ","DEBTINC","BAD"
0,1,120.43326243,0,40.911949864,"0"
0,0,106.162918,0,32.093866518,"0"
0,0,113.16663582,3,41.207855737,"0"
0,0,65.882879392,0,65.143593455,"1"
0,0,146.83996796,0,33.945586146,"0"
0,0,180.05415376,2,40.69308168,"0"
0,0,102.98686317,0,19.447185151,"0"
1,0,97.109583625,3,29.697506653,"0"
0,0,313.60448942,0,40.049112625,"0"
0,0,219.33687955,4,40.543738916,"0"
0,0,69.324719576,7,38.679633572,"0"
0,1,243.32391625,0,41.336740097,"0"
0,0,208.35175048,1,31.327394441,"0"
0,0,112.63586026,1,17.693144182,"0"
0,0,114.01183854,0,40.762148778,"0"
0,2,223.13789747,0,42.547274756,"0"
2,0,233.5953067,1,42.62634036,"0"
0,0,315.37439124,0,43.85601978,"0"
0,0,213.72829182,1,32.871908969,"0"
0,0,132.94093789,0,31.606217408,"0"
3,0,159.70677027,0,38.591939971,"1"
0,0,261.81405582,0,24.797958173,"0"
0,0,50.293547164,7,38.120404705,"0"
0,0,171.28347285,2,35.999296466,"0"
0,0,214.33056821,3,41.928469494,"0"
0,4,168.31457712,0,35.231392707,"0"
0,0,215.48071426,0,38.732132169,"0"
0,0,102.42238785,2,31.990310996,"0"
0,0,161.53748239,1,31.925329416,"0"
0,0,310.23181959,1,43.217416959,"0"
0,0,103.03112953,1,21.304272086,"0"
0,0,407.58562369,0,22.16287266,"0"
0,0,63.248876919,0,34.599668975,"0"
0,4,174.95857724,0,37.488545687,"0"
0,0,412.01487305,0,21.945849051,"0"
0,0,308.41035403,3,29.665452406,"0"
0,0,169.68715741,1,33.525064301,"0"
1,0,67.691938554,3,36.06123372,"0"
0,0,323.5951974,0,43.037750039,"0"
0,0,222.03799456,0,40.42166884,"0"
0,0,67.324562017,6,38.513256182,"0"
0,1,206.67735326,0,40.065477156,"0"
0,0,52.303656254,1,29.752732197,"0"
0,0,123.11488171,1,20.781741228,"0"
0,0,181.65088033,0,34.589581433,"0"
0,0,157.07118358,1,37.677209372,"0"
0,0,113.69883344,0,38.732521813,"0"
0,0,235.39555279,0,34.571844248,"0"
0,3,179.92563497,0,37.179602413,"0"
2,0,242.16425716,1,40.163650532,"0"
0,0,75.563803334,0,37.411200653,"0"
2,1,107.26951261,7,28.382337015,"1"
0,0,123.4795377,2,30.424481104,"1"
3,0,164.24893233,1,40.921433337,"1"
0,0,124.95599784,1,18.481293525,"0"
0,0,98.50936023,3,32.313187157,"0"
0,0,98.66282045,0,38.972003875,"0"
0,0,167.71839354,0,32.204926222,"0"
0,0,173.78616163,1,40.057527407,"0"
2,0,69.906569837,2,34.931086497,"0"
0,0,207.21003554,0,30.247822552,"0"
1,0,237.82012891,1,40.305773569,"0"
0,0,229.98699803,1,40.564121581,"0"
0,0,97.544252184,13,33.620883435,"1"
0,0,48.498970842,3,32.921400637,"1"
0,0,225.28527037,1,31.04430422,"0"
0,0,123.97280612,0,33.56414529,"0"
0,0,223.76961057,3,40.564750356,"0"
2,1,90.425474601,3,41.966249467,"1"
0,0,196.19790754,0,26.86773396,"0"
0,0,174.42896876,1,38.593376406,"0"
0,0,208.60596567,0,37.099279114,"0"
0,0,99.369470346,0,40.143170748,"0"
0,2,207.20795161,1,28.093375587,"0"
1,0,74.576426981,2,36.760275709,"0"
0,0,285.04691618,1,37.13906786,"0"
0,0,220.55353362,0,32.72762776,"0"
0,0,626.29709367,0,20.01032357,"0"
0,0,279.46823675,3,33.078522222,"0"
0,0,324.1633286,0,43.251182523,"0"
1,0,112.57824309,0,19.842902485,"0"
0,0,197.04446062,0,35.204434527,"0"
0,1,87.64505947,3,42.13884767,"0"
0,1,216.1560174,0,27.395233882,"0"
0,0,161.85911856,1,34.548541271,"0"
0,0,211.8072267,3,40.39483989,"0"
0,0,200.01491752,1,29.641286443,"0"
0,2,123.89394862,1,40.139231794,"0"
0,1,97.2311228,0,18.11489583,"1"
0,0,224.12044079,0,30.510532094,"0"
0,0,143.36452964,0,36.107667396,"0"
0,0,302.20690049,2,36.190524264,"0"
0,0,73.303097452,2,34.659259929,"0"
0,0,135.26453705,0,38.823169631,"0"
0,0,196.93374862,1,32.913874116,"0"
0,0,623.45620883,1,19.414587953,"0"
0,0,106.8357327,0,34.216689169,"0"
0,1,231.01924428,0,41.559303671,"0"
0,0,197.14819053,0,30.545400667,"0"
0,0,212.9322977,0,33.033146414,"0"
0,0,138.34845525,1,35.549295097,"0"
0,3,276.17016698,1,25.830883226,"0"
0,0,166.08298277,0,33.355382668,"0"
0,0,291.81953877,1,36.993649952,"0"
0,0,162.32211917,0,31.987636327,"0"
0,0,288.37369758,1,39.334879021,"0"
0,0,117.21012608,1,32.66110554,"0"
0,0,278.691315,2,32.988531805,"0"
0,0,200.91114932,1,31.155585928,"0"
0,1,311.32570371,0,42.227214966,"0"
0,0,101.77402013,2,32.825450581,"0"
0,0,109.90068569,1,4.384983222,"0"
0,0,313.18746512,0,43.645348659,"0"
2,0,135.23283605,3,44.382577891,"1"
0,0,187.37085369,1,38.188345011,"0"
0,0,169.01613785,2,35.612024807,"0"
1,0,172.03106931,0,19.637068751,"0"
2,7,183.5480397,4,38.149059231,"1"
2,0,149.25448005,2,46.305072149,"1"
1,0,248.64649535,2,42.176585064,"0"
0,4,173.57510466,0,37.823173086,"0"
0,2,219.1538803,0,41.824914424,"0"
0,0,221.51542597,2,34.885541428,"0"
0,0,314.6389579,2,35.982083645,"0"
0,0,627.70238954,1,20.688714822,"0"
0,0,81.446380314,3,41.395461831,"0"
0,0,62.26356587,2,41.576700518,"0"
0,0,122.15334415,0,31.614679534,"0"
0,0,109.78032096,1,35.630504854,"0"
0,0,314.98428693,0,43.10300163,"0"
0,0,180.41735424,0,17.495700487,"0"
1,5,206.12766482,1,36.235665389,"1"
0,0,153.22388819,1,34.965962753,"0"
0,0,58.117463621,2,42.49201034,"0"
0,0,195.48568002,0,32.378768136,"0"
0,0,212.60407973,4,43.310856295,"0"
0,0,311.42612789,0,44.590155228,"0"
0,0,199.21959548,0,30.406259432,"0"
0,0,227.34748644,1,42.660677489,"0"
0,0,173.34166492,0,39.858726886,"0"
0,0,205.27836456,0,36.89339399,"0"
0,0,135.94054149,0,37.872473718,"0"
1,0,170.20499962,0,39.566646239,"0"
0,0,128.64278574,0,34.282675916,"0"
0,0,247.81397141,0,39.148512421,"0"
0,0,196.80879268,1,31.697960362,"0"
1,4,313.42732166,2,37.971354949,"1"
0,1,230.24223467,0,33.457380881,"0"
0,0,193.04880318,0,33.600608463,"0"
0,0,358.42842429,0,33.167431222,"0"
0,2,121.49424873,0,41.138299388,"0"
0,2,213.03452176,0,40.903058402,"0"
0,2,267.88778988,0,26.092171525,"0"
0,0,111.06809784,1,19.429084265,"0"
0,0,136.39714173,0,37.580530415,"0"
0,0,303.23405271,3,35.247327711,"0"
0,0,145.93538381,0,37.114915588,"0"
0,0,626.77139277,1,21.241684226,"0"
0,0,162.44691401,0,33.41977874,"0"
2,4,165.60083001,0,38.014917273,"1"
0,1,121.95099104,1,40.916477381,"0"
0,0,156.6673122,0,40.190636075,"0"
0,0,205.01683542,0,26.800946168,"0"
0,0,104.17477035,0,38.188435476,"0"
1,0,70.691072722,3,36.610540064,"0"
0,0,356.88649897,1,30.184001338,"0"
0,1,615.13337324,0,21.972675195,"0"
0,0,257.12072182,0,38.739218905,"0"
0,0,64.508423594,6,38.078963128,"0"
0,0,293.76207666,1,34.285372575,"0"
0,0,185.68207969,1,37.751545837,"0"
0,0,166.17765781,0,32.775079361,"0"
0,0,153.68459626,0,39.533954235,"0"
0,0,177.60206564,1,37.125361745,"0"
0,0,166.87103568,1,36.408315428,"0"
0,2,199.98543166,0,27.117689551,"0"
0,0,131.87535395,1,30.961292024,"0"
0,0,154.55254739,1,34.771708596,"0"
0,0,89.839558205,3,39.09887429,"0"
0,0,165.31028179,0,20.342810799,"0"
0,0,115.52948936,1,33.45667038,"0"
0,0,301.5210741,0,37.339520058,"0"
0,6,238.36963726,1,16.397160872,"1"
0,0,270.47903997,0,38.999232038,"0"
0,0,111.99863079,1,4.1427039717,"0"
0,0,212.69546756,1,34.84691939,"0"
0,0,73.317930125,7,37.138283972,"0"
0,0,114.54175113,1,21.825631046,"0"
0,0,190.0874448,1,40.748211757,"0"
2,1,245.08777445,1,41.567662749,"0"
0,1,300.84142875,0,39.419136583,"0"
0,0,227.98627911,0,36.061816398,"0"
0,0,187.29747694,0,31.556948739,"0"
0,0,218.73033314,2,35.874494554,"0"
0,0,169.76714449,0,20.059527176,"0"
0,0,308.73705314,2,34.369367561,"0"
0,0,304.73693031,0,36.713113714,"0"
0,1,61.641325377,4,41.03238603,"1"
0,1,191.55190932,1,40.49010197,"0"
0,0,402.08681048,0,21.989945778,"0"
0,0,201.68554815,0,30.019555132,"0"
0,0,207.65328952,0,28.216739433,"0"
0,0,188.97861712,0,38.999754155,"0"
0,1,217.02094018,6,34.015914976,"1"
0,3,281.05914082,1,26.031709113,"0"
0,0,61.286698451,2,40.016621624,"0"
0,0,192.88774922,1,40.956310782,"0"
0,0,367.54149045,0,32.692515336,"0"
0,0,93.92588206,3,30.322114625,"0"
0,0,308.60344479,0,39.2346081,"0"
0,0,208.24175781,0,29.188979738,"0"
0,0,145.37717658,0,32.333899345,"0"
0,0,138.94245756,0,30.78315421,"0"
0,0,191.31360881,1,34.921021057,"0"
0,0,96.336434623,0,5.2266736193,"0"
0,0,120.53201836,2,20.176213451,"0"
0,1,213.41423807,0,25.576809652,"0"
0,0,285.14175022,1,37.417108014,"0"
0,0,202.57815197,1,38.717194911,"0"
0,0,115.8322132,2,31.108960859,"0"
0,0,97.908582906,2,32.524528239,"0"
0,0,294.96016922,0,36.43459137,"0"
0,0,218.48411292,1,32.855701395,"0"
0,0,145.48915532,0,34.347908749,"0"
0,0,638.27536109,1,21.457349807,"0"
0,0,164.78494744,0,36.278473908,"0"
0,0,122.26578117,1,30.843505268,"0"
0,0,233.74845181,1,41.52372299,"0"
0,0,108.74925607,1,7.3901430597,"0"
0,0,89.161466087,2,40.677297707,"0"
0,0,180.03687676,0,21.236090456,"0"
0,0,128.1567931,1,18.882955601,"0"
0,1,60.457004767,2,34.780920331,"0"
0,0,257.84572885,0,24.52600298,"0"
0,0,275.60104104,1,23.461608751,"0"
0,0,288.4596954,0,37.747019613,"0"
0,0,240.70306903,1,40.621894156,"0"
0,0,169.08897399,0,34.472879729,"0"
2,1,242.21619532,2,42.773568409,"0"
0,0,205.02940851,2,34.93940311,"0"
0,0,628.15806161,1,20.496216103,"0"
0,0,207.28893316,0,29.218895419,"0"
0,0,639.05817227,0,22.614181908,"0"
0,0,203.96491282,0,31.529028699,"0"
0,0,28.523782719,1,29.599780197,"0"
0,0,317.35612488,0,44.968713692,"0"
1,4,174.53641204,0,36.853084972,"0"
0,0,311.65908119,3,29.910707758,"0"
0,0,367.24735835,1,30.333587908,"0"
0,0,141.67702987,0,30.471798518,"0"
0,0,161.40290565,1,36.174251253,"0"
0,0,176.4166175,0,40.471092138,"0"
0,3,291.61871998,1,27.705170635,"0"
0,0,157.65172986,0,41.85930497,"0"
0,0,96.642686986,1,22.196624712,"0"
0,0,181.15398818,0,28.899299611,"0"
0,0,206.58139512,1,40.848022817,"0"
0,0,125.24284167,0,32.778270828,"0"
0,0,316.99290614,0,45.006818085,"0"
0,0,194.28209915,0,29.37360717,"0"
0,0,141.81282338,0,36.221943144,"0"
0,0,224.24133068,0,33.82410789,"0"
0,0,75.955735269,7,37.50722389,"0"
0,0,173.64133881,0,19.640667266,"0"
0,0,232.85548365,0,39.744314309,"0"
0,0,276.27591395,0,39.730192796,"0"
0,0,186.6311118,1,38.936175687,"0"
0,0,111.98242007,2,30.991174103,"0"
0,0,137.1896556,0,36.122068493,"0"
0,0,31.16869601,2,37.952179906,"1"
0,0,140.69550244,1,31.86981041,"0"
0,0,251.35800302,0,25.202706374,"1"
1,0,132.21662181,0,35.682471229,"0"
0,0,186.62809656,0,33.430637604,"0"
0,0,179.45891702,2,38.306398215,"0"
0,1,199.7384646,0,27.027787429,"0"
0,0,101.75835507,1,31.470031281,"0"
0,0,174.55789705,2,36.219767833,"0"
0,0,175.40893633,1,39.972731755,"0"
0,0,219.48929847,0,41.149041231,"0"
0,0,289.51969874,1,35.513658504,"0"
2,1,239.90330404,2,42.816367563,"0"
0,0,37.235000479,2,29.476003401,"0"
0,0,256.28691889,1,26.853259022,"0"
0,0,151.71506582,1,34.863596079,"0"
0,0,94.928088498,1,4.029951372,"0"
1,1,235.54177624,2,43.061669134,"0"
0,0,118.15195,1,33.200548022,"0"
0,0,270.26019668,0,39.954572785,"0"
0,0,111.4005357,1,33.519228144,"0"
0,0,146.29617189,0,39.876769931,"0"
0,1,294.29716609,1,30.611051161,"0"
0,0,97.536619949,1,19.472272471,"0"
1,0,190.24756023,0,19.973955025,"0"
0,0,195.08386181,0,33.404212205,"0"
0,0,251.58240353,1,42.077988376,"0"
0,0,112.84033563,2,31.865916827,"0"
0,0,99.000467962,2,35.262113587,"0"
0,1,316.09687448,0,38.135866892,"0"
0,0,259.31975498,1,27.744055511,"1"
1,0,195.45882578,4,40.206106424,"0"
0,0,178.78664033,1,36.098694125,"0"
0,1,298.81954171,0,38.195026538,"0"
0,0,244.17973039,2,36.700870555,"0"
0,0,277.8486564,0,38.005683199,"0"
0,0,299.95579613,0,39.095195695,"0"
0,0,622.35576774,1,21.686668612,"0"
0,1,109.57029237,3,34.614422556,"0"
0,0,309.44594908,3,29.371002276,"0"
0,0,175.33937624,1,38.256593617,"0"
0,0,161.64634096,0,35.420928075,"0"
0,0,219.57065379,1,27.284560734,"0"
0,0,255.0887578,0,26.867617382,"0"
0,0,175.88480789,0,21.232357898,"0"
0,0,129.56430076,0,37.969304541,"1"
0,0,57.880815934,2,35.552088146,"0"
0,0,190.9727785,0,34.080016231,"0"
0,0,289.54567264,0,40.162944538,"0"
0,0,188.07772245,0,40.351902286,"0"
0,0,120.9792917,2,29.809835155,"0"
0,1,289.82236965,1,31.479906883,"0"
0,0,264.93706618,2,32.010244608,"0"
0,0,276.12197299,0,38.968366525,"0"
0,0,177.56974031,1,40.772248428,"0"
0,0,393.51047241,0,24.050207993,"0"
0,0,147.41494905,0,19.518531863,"0"
0,0,310.48293878,0,38.505705059,"0"
0,0,201.06828707,2,31.541822123,"0"
0,0,238.38014523,0,34.94670077,"0"
0,0,628.98194793,0,20.200302232,"0"
0,1,202.60380291,1,22.043933842,"1"
0,0,301.13845241,0,36.788469564,"0"
1,0,84.925881368,2,33.68409323,"0"
0,0,149.98961042,0,33.76898573,"0"
0,0,111.23759721,0,20.929729402,"0"
0,1,213.03628478,0,25.547010323,"0"
0,0,205.44151908,2,34.05349114,"0"
0,0,405.86784833,0,23.542129915,"0"
0,0,627.66207954,0,22.118852085,"0"
0,0,240.34747113,0,41.596747473,"0"
0,0,228.898609,1,36.134959463,"0"
0,0,93.552927533,1,32.011079376,"0"
1,0,201.7857441,5,41.140752079,"0"
0,0,260.25108099,0,30.278929391,"1"
0,0,109.36568457,1,30.587728164,"0"
0,0,267.13260885,0,24.380389513,"0"
0,0,276.08761885,0,38.501406575,"0"
0,0,72.004509982,1,34.957029896,"0"
0,0,170.22315657,0,35.059327002,"0"
0,1,314.27371253,0,37.74372511,"0"
0,0,629.09576631,0,22.825607116,"0"
0,0,203.90667763,0,27.692237423,"0"
0,1,301.23291075,2,30.346706109,"0"
1,0,140.71441489,4,33.694943696,"0"
0,2,110.4144797,2,133.52827043,"1"
0,0,379.34995485,0,32.040366079,"0"
0,0,302.84988395,2,33.870695551,"0"
0,0,177.61164796,2,48.277591224,"1"
0,0,160.6060458,1,33.629923296,"0"
0,0,214.38925238,0,29.045964061,"0"
0,0,253.32937133,0,39.816800565,"0"
0,0,160.38316815,1,35.112241195,"0"
0,0,328.39849318,0,43.910045849,"0"
0,0,377.29103995,0,31.435316117,"0"
0,0,155.02538165,0,34.644921651,"0"
0,0,182.93211997,1,35.583789235,"0"
0,0,362.18170443,1,31.86715522,"0"
0,0,186.20199627,0,33.794211606,"0"
0,0,156.67537504,0,34.000236065,"0"
1,0,242.61486138,2,36.88704865,"0"
0,0,291.6334148,0,39.483913745,"0"
0,0,166.86109892,1,36.071271567,"0"
0,0,217.48054226,0,26.799930011,"0"
0,0,189.83900867,0,33.49396616,"0"
0,0,328.51412138,0,40.048440044,"1"
0,0,162.64043049,0,39.205100427,"0"
0,3,272.938299,0,47.120580493,"1"
0,0,274.00207957,0,40.109442513,"0"
0,0,197.76872804,0,19.778851787,"0"
0,0,174.23998064,2,37.912872473,"0"
1,0,188.93983988,5,40.670817077,"0"
0,0,288.37273939,1,33.271413361,"0"
0,0,89.794149202,1,33.986098814,"0"
0,0,320.92343613,0,44.752958859,"0"
0,0,649.74710438,1,20.872560266,"0"
0,7,122.79944314,0,34.530438587,"1"
0,0,136.40160303,1,28.052921095,"0"
0,1,203.07168751,0,27.833356125,"0"
0,0,210.01611964,0,29.779942256,"0"
0,0,128.23922251,0,35.157645613,"0"
0,0,186.89092458,1,37.889768706,"0"
0,0,105.99926564,1,31.8406351,"0"
0,0,172.81072664,1,34.456762198,"0"
0,0,195.08453906,0,20.733031637,"0"
0,0,200.57575228,1,36.398728722,"0"
0,0,204.64278621,0,41.115158943,"0"
0,0,221.68138332,1,34.556201402,"0"
0,0,245.89786162,1,40.857427037,"0"
0,0,284.78157228,2,35.936794804,"0"
0,0,118.61613434,1,30.447274539,"0"
0,0,169.01497354,0,38.698735922,"0"
0,0,239.25964489,1,41.336696482,"0"
0,1,206.76549496,0,27.551408817,"0"
0,0,164.96393992,1,35.788157705,"0"
0,0,191.1124423,2,32.13282224,"0"
1,0,214.28459938,0,36.642629039,"0"
0,0,248.86009427,2,32.467300894,"0"
0,0,318.84712976,3,31.084155792,"0"
1,0,158.99682446,0,40.331950332,"0"
0,0,110.05727377,0,19.268439553,"0"
0,0,83.238000041,2,32.031678369,"0"
0,3,282.97601589,0,27.148205463,"0"
0,0,213.39299486,0,31.236113807,"0"
1,0,116.81864817,0,35.866116431,"0"
0,1,122.14755148,1,20.17202126,"0"
0,0,273.67437989,1,33.509409038,"0"
0,0,285.33129265,0,39.916482966,"0"
0,0,103.67278586,2,30.361711413,"0"
0,0,110.05419832,3,41.841690898,"0"
0,0,152.83275416,0,34.531259989,"0"
0,1,143.4146448,0,35.060319852,"1"
0,0,367.09848754,1,33.789192331,"0"
0,0,104.39569049,2,31.120398625,"0"
0,0,112.91251455,2,38.505897277,"0"
0,0,226.04029456,0,36.976930394,"0"
0,0,119.58590128,0,20.818255542,"0"
0,0,312.73847118,4,35.771675924,"0"
0,0,357.8050619,0,30.564280336,"0"
0,0,289.70153888,0,39.929954554,"0"
0,3,276.18236267,0,29.283032502,"0"
1,0,125.70170443,0,33.224319129,"0"
0,0,186.15634723,2,37.943868201,"0"
0,0,127.35992199,1,30.985538961,"0"
0,0,176.74916309,0,17.620920214,"0"
0,0,169.80527106,0,39.488844436,"0"
0,0,224.94134673,0,41.871755799,"0"
0,0,267.75553453,2,32.200781329,"0"
0,0,180.73115396,1,41.526026449,"0"
0,0,408.18764616,0,24.200935826,"0"
0,0,648.32849259,0,22.84647896,"0"
0,0,50.717534833,2,37.10325125,"1"
0,0,412.02054674,0,25.637263088,"0"
0,0,225.89772555,0,42.766829612,"0"
0,0,119.23120438,1,43.829588004,"0"
0,0,145.35528027,0,36.032760292,"0"
0,0,177.01767442,2,40.995208218,"0"
1,0,169.28363143,1,40.980615645,"0"
0,1,203.8609299,0,26.629077387,"0"
0,0,160.05823642,1,34.355460775,"0"
0,0,363.14019166,1,30.27099531,"0"
0,0,119.71195475,2,19.624527791,"0"
0,0,275.95535624,2,29.713601037,"0"
0,0,77.228821947,1,35.5214873,"0"
0,0,307.57275263,1,36.690724403,"0"
0,0,56.667099395,0,64.775727757,"1"
0,0,59.405775058,1,35.696636225,"0"
0,1,308.42512578,0,37.654075235,"0"
0,0,161.25574183,1,32.719421241,"0"
0,0,75.813971337,2,36.529569478,"0"
0,0,252.07354491,1,38.074090593,"0"
0,0,313.80972585,0,37.513324048,"0"
0,1,207.78427098,0,30.549215834,"0"
0,0,138.16735959,0,38.561206281,"0"
2,0,123.36864612,1,26.71625685,"0"
0,0,194.25100609,0,27.157061267,"0"
0,0,226.24324322,0,38.67184311,"0"
0,0,211.92327535,0,41.494839796,"0"
0,0,194.98725245,1,35.406059646,"0"
0,0,241.08364933,1,37.479757124,"0"
0,0,127.02462497,0,20.407825584,"0"
0,0,322.78811436,0,45.413177555,"0"
0,0,302.77226199,2,34.871855162,"0"
0,0,127.741782,1,33.608037305,"0"
0,0,258.30359386,0,26.61774876,"0"
0,0,171.50625674,5,56.961838569,"1"
0,0,243.73241747,3,35.871958946,"0"
0,0,185.80205049,0,32.22967397,"0"
0,0,135.76405083,0,22.981005101,"0"
0,0,230.05972968,0,35.896708642,"0"
0,0,317.69255678,0,37.782036284,"0"
0,0,222.62659082,1,34.68253701,"0"
1,0,196.25310409,1,39.758932499,"0"
0,0,195.64233318,0,34.540809522,"0"
0,0,243.34973257,0,39.082696629,"0"
0,0,236.96199248,1,37.934877857,"0"
0,0,303.76246947,3,35.223861623,"0"
1,0,163.17437719,0,42.060981767,"0"
0,0,117.04550066,1,30.482780029,"0"
1,0,243.00312872,3,36.575387744,"0"
0,0,68.931110225,2,36.46436586,"0"
1,0,184.72511268,0,51.630380591,"1"
0,0,88.665201262,0,32.523092223,"0"
0,0,126.92269121,1,23.040944709,"0"
0,0,84.668791549,0,35.604886706,"0"
0,0,205.77680196,0,39.656334058,"0"
0,0,226.11638661,1,34.499938365,"0"
0,0,175.62208285,0,33.992424446,"0"
1,0,126.2435974,3,36.372531415,"0"
0,0,71.1819889,1,36.496201084,"0"
0,0,199.76356315,0,27.471559692,"0"
0,1,298.18590413,2,36.155277517,"0"
2,0,175.15368945,4,40.348885329,"0"
0,0,243.07790007,2,36.906664969,"0"
0,0,187.02181081,0,33.473373585,"0"
0,0,102.78283553,0,23.247958281,"0"
0,0,298.28291333,0,36.336564389,"0"
0,0,145.29273612,0,22.984818991,"0"
0,0,309.68358561,2,32.746506891,"0"
1,0,254.51744803,2,37.90658567,"0"
0,0,45.485801767,1,37.014140786,"0"
0,0,296.93039006,0,38.493132607,"0"
0,0,173.71494662,0,37.81236793,"0"
0,0,101.63623493,2,29.095881268,"0"
0,0,288.2296811,0,38.581332837,"0"
0,0,193.96528716,0,34.594492544,"0"
0,0,177.51124938,0,31.027335916,"0"
0,0,80.098690968,1,35.442946765,"0"
0,0,170.05674853,0,42.668454647,"0"
0,1,126.54274617,0,26.273908099,"0"
0,0,179.5402847,0,33.590455142,"0"
0,0,197.96955851,0,33.130175892,"0"
0,0,201.97675616,1,32.903468132,"0"
0,0,99.376132515,1,28.495004812,"0"
0,0,124.55994931,0,23.888121681,"0"
0,0,194.87746019,0,39.210169634,"0"
0,0,282.64992165,0,38.844801954,"0"
0,1,136.55562165,3,35.565296678,"0"
1,0,219.16757792,0,34.986140572,"0"
0,1,142.34424975,3,35.979856239,"0"
0,0,96.972678724,1,34.975655027,"0"
0,1,108.65014117,0,26.127436677,"0"
0,0,300.62518954,0,37.786175201,"0"
0,0,83.111988152,1,29.855633501,"0"
0,0,194.84216401,0,32.770147929,"0"
0,1,122.74921636,0,28.125731087,"0"
0,0,93.261713389,2,35.290583198,"0"
1,0,225.36684849,0,34.079157691,"0"
0,0,252.62206943,2,34.741847932,"0"
0,0,324.13778352,0,38.709991448,"0"
0,1,170.62943141,1,32.934291806,"0"
0,0,118.15409152,0,23.265224918,"0"
1,0,184.35578292,5,40.202630102,"0"
1,0,45.62588779,6,46.996034289,"1"
0,0,251.1883928,2,34.889241727,"0"
0,0,73.715250636,1,35.441570262,"0"
0,0,239.42607378,1,41.700530781,"0"
0,1,306.87107786,2,30.120041947,"0"
0,1,305.68234683,0,38.029738357,"0"
0,0,300.7572856,0,40.134476763,"0"
0,0,195.07035954,1,38.926156879,"0"
2,0,183.79525849,5,40.604795833,"0"
0,0,208.52326694,1,32.64426513,"0"
0,0,302.98443202,2,30.956485836,"0"
0,0,87.01103562,1,34.0310957,"0"
0,1,126.64101955,0,48.569574037,"1"
1,1,120.35142038,4,34.686088674,"0"
0,0,120.08355192,1,42.929509267,"0"
0,0,232.1188078,1,34.92549001,"0"
3,0,124.19682654,1,26.275832415,"0"
1,0,202.44732613,0,35.349211904,"0"
1,0,164.77031037,1,39.345858588,"0"
0,0,159.58344207,0,34.145871345,"0"
0,0,55.937512295,0,62.110721871,"1"
1,0,220.68715833,0,35.591655668,"0"
0,0,311.93588947,0,39.421713903,"0"
0,0,99.993715323,0,33.490354241,"0"
1,0,154.5654328,0,42.695331274,"0"
0,7,259.46652785,3,40.787975749,"1"
0,0,112.96748332,0,21.263805377,"0"
2,0,83.052647472,1,45.743949059,"1"
0,0,129.54959324,0,29.427733682,"0"
0,0,248.85150089,0,26.027040254,"0"
0,0,170.48072082,0,41.52143161,"0"
0,0,288.00802523,2,32.550837642,"0"
1,1,101.92513294,1,30.444119256,"0"
0,0,193.25257944,1,33.715351649,"0"
0,0,307.74973593,0,39.277021984,"0"
0,1,141.93813032,0,40.62020969,"0"
0,0,183.6314283,1,33.665534117,"0"
0,1,125.79586391,0,38.372223501,"0"
0,0,197.63347142,3,35.980542351,"0"
1,1,135.66507023,4,34.565876305,"0"
2,1,73.317884984,2,28.165930143,"0"
0,0,353.99083647,1,39.87670703,"0"
0,0,88.606337474,2,42.050244454,"0"
0,0,116.44076966,0,22.459369364,"0"
1,0,211.20898093,1,34.767948845,"0"
0,0,199.48646366,0,23.652339813,"0"
0,0,166.82201,0,39.025926424,"0"
0,0,181.45136816,0,32.923860468,"0"
0,0,194.70131583,0,35.274460982,"0"
1,2,92.583557,1,30.420914823,"0"
0,0,188.57465948,0,39.963887657,"0"
0,0,128.42308654,0,21.05500114,"0"
0,0,148.72977821,0,37.239696741,"0"
0,0,151.12147952,0,35.590326769,"0"
0,0,85.314143075,0,35.571294933,"0"
0,1,143.83135388,4,35.326912601,"0"
0,1,304.00415592,1,31.360727251,"0"
0,0,227.08692441,0,36.444430994,"0"
0,0,187.19250991,0,38.656846663,"0"
0,0,366.11015141,1,36.27844415,"0"
0,0,79.163259538,2,27.179225539,"0"
0,0,125.40746401,0,25.181498839,"0"
0,0,280.57384454,0,38.740801417,"0"
0,0,249.83618476,2,31.658786411,"0"
0,0,258.14736866,1,33.193875534,"0"
0,0,189.13668831,0,30.746724366,"0"
0,0,195.45133124,0,35.200864505,"0"
0,5,303.73793473,1,16.644674498,"1"
0,10,192.6716931,1,35.759760239,"1"
0,1,81.49211941,0,34.36469831,"0"
0,0,266.50672409,1,41.617983034,"0"
1,0,305.75970536,2,32.72167844,"0"
0,0,254.33618951,1,43.136770157,"0"
0,0,110.62012706,1,33.760748359,"0"
0,0,349.94092953,0,37.820054519,"0"
0,0,281.22191088,1,39.543341495,"0"
0,1,130.15042286,0,37.195249012,"0"
0,0,82.293507238,3,28.078994114,"0"
0,0,323.0225718,0,37.575821975,"0"
0,0,114.96849873,0,26.484886371,"0"
0,0,126.27780817,1,40.250738027,"0"
0,0,204.67790067,0,35.860087635,"0"
0,0,135.74061354,0,28.040793179,"0"
1,0,308.95819842,1,34.357866,"0"
0,0,117.43236504,1,39.257912029,"0"
0,1,123.75685647,0,27.47115778,"0"
0,0,240.21701392,3,39.048427763,"0"
1,0,151.96934115,0,33.159940628,"0"
0,0,105.7836806,2,29.866278228,"0"
0,0,289.20089863,1,37.316207652,"0"
1,0,260.74198887,2,37.379974648,"0"
0,0,105.42535396,1,42.670275302,"0"
1,0,140.71275774,2,41.669963714,"0"
