"","DELINQ","DEROG","NINQ","CLAGE","BAD","DEBTINC"
"622",0,0,2,44.629591574,"1",21.271785371
"623",1,0,2,106.63134156,"0",37.02476444
"624",1,0,1,193.0814529,"0",26.495879292
"625",0,0,0,134.9,"1",NA
"626",2,0,3,114.51215796,"0",37.929273869
"627",0,0,0,235.4853772,"0",34.423248847
"628",0,0,0,100.42833098,"0",42.807341953
"629",0,0,0,105.08759384,"0",36.70541274
"630",0,0,3,274.96666667,"0",NA
"631",0,0,0,123.03333333,"0",NA
"632",0,0,0,231.0011955,"0",35.906115846
"633",0,0,2,262.01435765,"0",38.983938486
"634",0,0,0,295.11342067,"0",23.245673006
"635",1,0,0,174.46666667,"0",NA
"636",0,0,2,220.80244426,"0",31.827626823
"637",0,0,0,95.676872691,"1",36.97971203
"638",0,1,1,110.07185689,"0",25.409016713
"639",0,0,0,185.62159231,"0",32.285724089
"640",1,1,1,105.74964198,"1",NA
"641",0,0,0,87.603462439,"0",31.850563903
"642",0,0,0,192.1211081,"0",35.586051528
"643",0,0,0,59.081541425,"0",41.077878217
"644",0,0,0,55.873860215,"0",38.375091295
"645",0,0,0,116.30949336,"0",35.429796579
"646",0,0,0,184.39002923,"0",37.836714873
"647",1,0,0,95.366666667,"0",NA
"648",0,2,10,80.778941503,"1",44.858977324
"649",1,0,1,285.11101511,"0",29.413549764
"650",0,0,1,332.64504738,"0",35.311552628
"651",1,1,1,218.53926573,"0",23.345021675
"652",0,0,1,203.54460997,"0",31.491686795
"653",0,0,0,132.56666667,"0",NA
"654",0,0,3,258.19457767,"0",41.246612634
"655",1,0,0,84.691134882,"0",36.503160752
"656",0,0,0,203.9971364,"0",23.562565007
"657",0,0,2,52.59326412,"0",32.160922592
"658",0,0,0,119.06692204,"0",33.361586301
"659",0,0,0,138.51160087,"0",39.735448824
"660",1,1,1,194.84216401,"0",27.336157387
"661",3,0,0,129.3624659,"1",47.000975215
"662",0,0,1,103.4,"1",NA
"663",0,0,2,53.666666667,"1",NA
"664",1,2,0,139.86666667,"1",NA
"665",4,0,1,221.43333333,"1",NA
"666",0,0,0,122.60405287,"1",NA
"667",0,0,0,103.73333333,"1",NA
"668",0,0,0,82.633333333,"1",NA
"669",0,0,3,92.3,"0",NA
"670",1,0,0,89.266666667,"0",NA
"671",0,0,0,107.5,"0",NA
"672",1,0,1,75.366666667,"0",NA
"673",0,4,0,84.417030462,"0",NA
"674",1,1,1,229.3,"0",NA
"675",1,1,1,248.48194525,"0",NA
"676",0,0,0,208,"0",NA
"677",0,0,1,189.7,"0",NA
"678",0,0,2,73.033333333,"0",NA
"679",1,1,4,140.06666667,"0",NA
"680",0,0,1,107.53333333,"0",NA
"681",2,6,0,179.63333333,"1",NA
"682",2,3,6,102.43333333,"1",NA
"683",1,1,1,132.9,"1",NA
"684",1,1,9,33.433333333,"1",NA
"685",3,1,1,145.16666667,"1",NA
"686",0,0,3,168.23333333,"1",NA
"687",0,0,2,79.458845053,"1",31.276715679
"688",0,0,3,99.993789825,"0",38.873711304
"689",3,0,0,151.81738872,"1",26.457524449
"690",0,0,1,330.17485564,"0",35.362686394
"691",1,0,0,130.76703495,"0",29.381985445
"692",0,3,0,105.74964198,"0",29.638901419
"693",0,1,2,310.4,"0",NA
"694",1,1,1,105.74964198,"0",40.032649334
"695",0,0,2,223.20298954,"0",30.913395837
"696",0,0,0,53.935137714,"0",37.703911499
"697",0,0,4,207.94046872,"0",31.329651718
"698",0,0,0,9.1,"0",NA
"699",0,0,0,75.635047684,"0",24.545192137
"700",0,0,2,340.7444307,"0",36.205114552
"701",0,0,8,66.294570391,"0",26.046469422
"702",0,0,1,296.74709479,"0",38.820940293
"703",0,0,0,118.46850599,"0",32.716777591
"704",0,0,0,78.360087635,"0",22.375341167
"705",0,0,0,225.6909893,"0",30.398005095
"706",0,0,2,89.233333333,"0",NA
"707",0,0,0,184.19341758,"0",32.396509487
"708",1,0,1,82.335287775,"1",20.342467722
"709",1,1,1,122.60405287,"0",31.742249284
"710",0,0,0,121.41114886,"0",35.073918357
"711",0,0,0,188.41982641,"0",24.865567185
"712",0,1,2,294.60276683,"0",32.385956174
"713",0,0,0,130.64393328,"1",37.393526416
"714",0,1,10,27.048834712,"0",29.287956831
"715",0,0,2,99.598169948,"0",38.910150834
"716",0,0,0,268.25460165,"0",22.232952814
"717",1,1,1,161.66158225,"0",24.200111438
"718",0,0,1,296.9016386,"0",33.632136517
"719",1,0,1,419.27296549,"0",40.558271494
"720",0,0,0,219.56581251,"0",24.63662135
"721",1,0,0,176.33454149,"0",34.55205243
"722",0,0,0,235.36324945,"0",35.636720346
"723",1,1,1,234.02181639,"0",11.769692151
"724",0,0,0,138.15481817,"0",40.337860758
"725",2,1,3,71.533131923,"1",NA
"726",1,0,0,86.545727017,"0",24.697430423
"727",0,0,0,114.98197436,"0",41.098025151
"728",3,0,0,220.81329019,"0",24.380092654
"729",2,0,2,118.39735837,"0",34.71164955
"730",0,0,1,49.146922298,"0",40.792589704
"731",0,0,0,122.60405287,"1",NA
"732",0,0,1,341.8553472,"0",29.869576644
"733",1,0,1,302.53018223,"0",30.445375631
"734",0,0,0,196.72416054,"0",34.745743152
"735",0,0,0,123.28602489,"0",35.875343986
"736",0,0,1,60.384862517,"0",39.72610514
"737",0,0,2,305.88808215,"0",33.718613864
"738",0,0,0,104.39650664,"0",36.912310875
"739",0,0,3,108.47902378,"1",41.270682597
"740",0,0,1,81.354795297,"0",38.4757705
"741",0,0,1,69.617174882,"0",37.805432649
"742",1,1,1,297.9070847,"0",27.276364919
"743",4,0,0,214.14450966,"0",27.459144234
"744",1,1,1,297.9070847,"0",41.985557292
"745",0,0,0,178.68792754,"0",36.601698856
"746",0,0,0,267.91864156,"0",21.929990488
"747",2,2,2,214.1,"1",NA
"748",0,0,0,156.59370755,"0",33.337118756
"749",0,0,2,86.296515758,"0",41.426872232
"750",1,0,1,230.84886345,"0",35.88829101
"751",0,0,1,320.23488221,"0",40.015070568
"752",0,0,0,96.176673144,"0",36.210351332
"753",0,0,1,195.83333333,"0",NA
"754",0,0,1,147.94164245,"0",31.959227235
"755",1,1,1,174.32656084,"1",NA
"756",1,0,1,302.85663286,"0",30.104071436
"757",0,0,0,130.7309108,"0",42.358059882
"758",0,0,0,221.47492481,"0",25.194297211
"759",0,0,0,97.900836205,"0",36.587869801
"760",0,0,0,90.653070126,"0",31.360821946
"761",0,0,0,130.25632943,"0",36.50599948
"762",0,0,3,58.560174005,"0",38.974293529
"763",0,0,1,242.81896695,"0",37.966606016
"764",0,0,0,173.19132242,"0",26.266815752
"765",0,0,1,246.93475819,"0",18.156826624
"766",0,0,0,200.86666667,"1",NA
"767",1,0,0,294.16422462,"0",38.641804544
"768",0,0,1,203.24296532,"0",31.217709755
"769",3,0,0,206.35456436,"0",26.054853712
"770",1,1,1,176.99611174,"0",24.298636083
"771",0,0,1,350.56813617,"0",28.91075714
"772",1,1,1,174.32656084,"0",41.445623568
"773",0,0,1,326.34280468,"0",40.588576066
"774",2,0,0,131.47138261,"0",29.200400339
"775",0,0,0,202.70454037,"0",33.592318942
"776",0,0,2,98.672705089,"0",26.308380329
"777",1,0,1,190.01750256,"0",25.768965033
"778",1,0,1,311.75718243,"0",40.912736994
"779",1,1,1,174.32656084,"0",29.473761481
"780",1,0,0,123.7385166,"0",26.932707601
"781",2,0,1,187.26666667,"1",NA
"782",0,0,1,169.43333333,"0",NA
"783",5,1,4,314.5,"1",NA
"784",0,0,0,183.09274953,"0",23.097201883
"785",1,1,1,194.84216401,"0",39.658320047
"786",1,0,0,80.075339194,"0",35.683502202
"787",0,0,1,210.58001479,"0",32.571867291
"788",0,0,8,56.30976479,"0",23.521188257
"789",0,0,0,118.63539467,"0",27.09304112
"790",1,1,1,194.84216401,"0",27.873870625
"791",4,1,0,326.67959049,"1",38.191681736
"792",0,0,0,125.71032467,"0",37.622785545
"793",1,1,1,398.8,"0",40.715178041
"794",1,0,1,420.09816444,"0",39.633190088
"795",3,0,2,41.3,"1",NA
"796",0,0,1,214.44323,"1",31.24524851
"797",0,0,0,13.68276401,"0",21.297339233
"798",1,0,0,76.010752573,"0",37.659668201
"799",1,1,0,291.62037844,"0",39.003140628
"800",0,0,1,209.49409472,"0",29.96408198
"801",0,0,1,169.94538773,"0",35.312710478
"802",0,0,0,89.266666667,"1",NA
"803",1,0,0,313.46666667,"0",NA
"804",0,0,4,229.26666667,"0",NA
"805",1,6,4,145.1,"1",NA
"806",1,0,0,306.4,"1",NA
"807",0,0,3,70.934880772,"0",40.309041225
"808",0,0,0,171.21281473,"0",35.158702571
"809",0,0,1,222.21119026,"0",34.729698093
"810",0,0,3,264.40802314,"0",37.976757922
"811",0,0,0,189.94689772,"0",29.202476735
"812",0,0,0,190.06187015,"0",38.375406098
"813",0,0,1,320.34954262,"0",30.199399523
"814",0,0,1,202.95427654,"0",34.828647504
"815",0,0,0,116.86344909,"0",30.05290208
"816",0,0,1,350.7763043,"0",28.584515556
"817",0,0,0,122.13333333,"1",NA
"818",0,0,1,315.70739138,"0",41.077590657
"819",1,1,1,234.02181639,"0",33.904464501
"820",2,0,3,73.469630013,"1",40.929793264
"821",2,0,0,123.36535633,"0",28.111813831
"822",0,0,1,123.61880309,"0",35.759083852
"823",0,0,0,114.55258227,"0",30.082488981
"824",0,0,0,89.555852767,"0",32.530256646
"825",0,0,2,308.65011743,"0",32.553976104
"826",1,1,1,174.32656084,"0",14.392536075
"827",0,0,0,199.29314197,"0",28.434342078
"828",0,0,2,100.61642113,"1",38.436490085
"829",0,0,0,239.43333333,"0",NA
"830",0,6,2,64.866666667,"1",NA
"831",0,0,1,115.19332144,"0",33.837202699
"832",0,0,0,120.57263313,"0",40.925910594
"833",0,0,3,233.17160046,"0",39.775087851
"834",0,0,1,73.033333333,"0",NA
"835",0,0,3,87.845310974,"0",41.75352499
"836",0,0,0,238.70268339,"0",25.887319897
"837",0,0,0,352.65827116,"0",28.196714905
"838",1,1,1,84.417030462,"0",12.10514386
"839",0,1,0,223.32646239,"0",34.927866116
"840",0,0,0,189.76806013,"0",26.754411554
"841",1,0,0,174.55712019,"0",34.386230664
"842",0,0,1,172.55155504,"1",43.875610821
"843",0,0,1,318.14927755,"0",42.276634205
"844",0,0,0,163.29885985,"0",31.925766549
"845",0,0,2,72.916721072,"0",39.660408739
"846",0,0,1,213.30288482,"0",32.876458514
"847",0,0,1,196.24907,"0",28.787922854
"848",0,0,0,172.16656274,"0",25.043436747
"849",1,0,3,91.446465165,"0",38.590366936
"850",0,0,3,240.43728186,"0",37.897480893
"851",0,0,0,187.58057031,"0",26.367134137
"852",0,0,0,13.924759121,"0",20.253863892
"853",0,0,3,211.26878022,"0",30.201509456
"854",0,1,3,351.03333333,"1",NA
"855",0,0,0,321.2748292,"0",32.280313622
"856",0,0,2,68.854877174,"0",38.217725784
"857",0,0,0,219.08523561,"0",23.808894154
"858",3,0,2,112.17512076,"0",39.318772261
"859",0,0,1,221.55154133,"0",16.378412953
"860",0,0,0,106.85542816,"1",31.891314262
"861",0,0,0,139.26403364,"0",33.578035539
"862",1,1,1,114.96849873,"0",35.937902683
"863",1,0,2,246.46666667,"0",NA
"864",1,1,0,218.9062534,"0",34.058146802
"865",0,0,1,138.09123004,"0",38.729710894
"866",1,1,1,398.8,"0",30.022245155
"867",0,0,4,209.5214385,"0",32.743007077
"868",0,0,2,98.028870439,"0",26.620897734
"869",0,0,1,350.52840986,"0",29.6623601
"870",0,0,3,259.6838134,"0",39.829999465
"871",0,0,0,181.8697515,"0",37.879278335
"872",0,0,0,105.10225507,"0",36.44893885
"873",0,0,0,91.112060841,"0",36.874927508
"874",4,0,2,119.55547341,"0",38.695614603
"875",0,0,1,252.84392821,"0",17.414859614
"876",1,1,1,84.417030462,"1",NA
"877",6,0,4,253.47175859,"1",NA
"878",1,3,4,107.76666667,"1",NA
"879",0,0,3,277.58958861,"0",39.885483806
"880",0,0,1,53.767621524,"0",35.932025066
"881",1,4,1,135.86666667,"1",NA
"882",0,0,1,104.69282515,"0",38.326728213
"883",0,0,0,110.72312997,"0",28.289429173
"884",0,0,1,80.822479691,"1",16.883031014
"885",0,0,3,74.449294767,"1",25.34174093
"886",0,0,3,99.76441458,"0",40.345260733
"887",0,0,0,108.9,"1",NA
"888",0,0,1,338.77674581,"0",28.439716511
"889",1,0,1,402.74048173,"0",38.421427581
"890",1,1,1,248.48194525,"0",23.988913066
"891",0,0,0,276.84193488,"0",24.198678371
"892",1,1,4,128.85330185,"0",24.491198608
"893",0,0,0,184.62596594,"0",27.701649739
"894",0,0,0,279.87655021,"0",38.513997448
"895",3,0,1,166.2,"1",NA
"896",0,0,2,322.73119571,"0",33.788523674
"897",0,0,0,159.43269808,"0",34.3711489
"898",0,0,1,162.19648426,"0",32.612662762
"899",0,0,1,243.93599625,"0",36.793237169
"900",0,0,3,68.890096166,"1",37.773300594
"901",0,0,2,102.24646959,"0",26.206409952
"902",8,0,0,129.86666667,"1",NA
"903",0,0,0,39.221719253,"1",35.788437459
"904",2,0,0,70.884144094,"1",34.702330738
"905",0,0,4,85.574865756,"1",34.756560384
"906",1,0,0,56.937096348,"0",37.35952991
"907",1,1,1,110.50958053,"0",37.108142059
"908",1,1,0,207.96666667,"1",NA
"909",0,0,0,144.03700388,"0",33.908465844
"910",0,0,1,75.388551244,"0",30.498005118
"911",0,0,0,126.30983495,"0",33.75846632
"912",3,0,2,120.43122609,"0",39.975489828
"913",0,0,2,121.1996495,"0",37.390239889
"914",1,0,0,138,"0",NA
"915",2,5,5,113.25750907,"1",27.34759661
"916",0,0,1,359.33227239,"0",29.671390341
"917",0,0,0,127.7869696,"0",35.734056816
"918",0,0,2,277.7556619,"0",39.387317549
"919",1,0,1,411.75308126,"0",41.664281039
"920",1,0,0,137.78400363,"1",28.454712858
"921",0,0,0,266.38379937,"0",23.703067187
"922",1,0,2,118.69951614,"0",36.686882044
"923",0,0,0,80.251800985,"1",34.144725947
"924",0,0,0,210.28268954,"0",32.424293056
"925",0,0,0,93.066666667,"1",NA
"926",0,0,1,50.666666667,"1",NA
"927",0,0,2,101.4,"0",NA
"928",0,0,0,213.03333333,"0",NA
"929",0,0,0,358.06666667,"0",NA
"930",1,0,0,227.26666667,"0",NA
"931",1,1,1,117.6,"0",NA
"932",2,0,2,194.8,"0",NA
"933",0,0,1,131.9,"0",NA
"934",0,0,0,243.2,"0",NA
"935",3,0,3,73.033333333,"1",NA
"936",2,0,3,122.38915525,"1",36.681652146
"937",0,0,0,126.74508707,"0",33.987846976
"938",1,1,1,194.84216401,"1",42.368944329
"939",0,0,1,61.000985499,"0",35.930610888
"940",0,0,1,101.28118497,"0",27.189212901
"941",1,1,1,118.57000497,"0",40.1860615
"942",1,1,1,218.53926573,"0",31.703814722
"943",0,0,3,106.50053701,"0",40.084175502
"944",1,1,1,398.8,"0",15.024705832
"945",0,0,1,333.01158975,"0",30.39545792
"946",0,0,0,89.644833421,"0",36.302409222
"947",1,0,3,115.75209332,"1",37.479410286
"948",1,1,1,228.39633986,"0",35.181840743
"949",3,0,3,116.97915477,"0",37.79737881
"950",0,0,1,51.933333333,"1",NA
"951",0,0,3,180.83333333,"1",NA
"952",0,0,7,109.53563552,"1",23.082905342
"953",0,0,9,28.100520363,"0",27.520682167
"954",2,0,0,131.19349603,"0",26.090418913
"955",0,0,3,93.853460687,"0",39.466330333
"956",1,1,1,218.53926573,"0",23.942516508
"957",0,0,3,92.078978775,"0",40.58208394
"958",0,0,0,92.111504281,"0",28.167074697
"959",1,0,1,246.09510911,"0",37.470923376
"960",0,0,1,206.79736096,"0",32.391146387
"961",1,1,3,126.81643919,"0",25.621930492
"962",0,0,1,130.3767882,"0",39.112150358
"963",1,0,2,224.88223202,"0",35.629354389
"964",0,1,9,0.4867114508,"0",27.075256643
"965",0,0,2,192.8,"0",NA
"966",0,0,2,122.76666667,"1",NA
"967",0,0,2,143.06666667,"1",NA
"968",0,0,0,105.65520523,"0",29.007207774
"969",0,0,1,122.22853426,"0",32.657628893
"970",1,0,2,116.41879645,"0",36.625629459
"971",4,0,0,219.65713104,"0",27.617063425
"972",0,0,0,217.32115468,"0",28.749890366
"973",0,0,2,63.43088731,"0",39.38611808
"974",0,0,0,99.774527119,"0",34.514635071
"975",0,0,0,235.49281298,"0",23.137840556
"976",0,0,0,235.9462106,"0",17.875259065
"977",0,1,2,308.3394397,"0",31.553835409
"978",0,0,0,138.33735213,"0",42.48370297
"979",1,1,1,92.821714236,"0",36.141276164
"980",0,0,2,102.16302743,"0",40.794635454
"981",0,0,0,100.05186621,"0",38.444317985
"982",1,0,1,243.8307278,"0",35.968280746
"983",1,0,1,304.52018936,"0",30.738813764
"984",1,1,1,113.2818573,"0",41.860039809
"985",0,0,0,196.0146349,"0",30.731571704
"986",0,0,1,41.807204596,"1",26.956697896
"987",2,0,4,88.5,"1",NA
"988",1,1,2,148.03333333,"1",NA
"989",1,1,1,84.417030462,"0",NA
"990",1,3,2,245.9,"0",NA
"991",0,0,2,308.34033176,"0",33.635525403
"992",0,3,0,146.29617189,"0",31.89390379
"993",0,0,3,278.1604735,"0",40.82354171
"994",0,0,0,91.932632264,"1",29.633608474
"995",2,0,0,136.08002985,"0",29.686670844
"996",1,0,1,290.81807399,"0",29.743599964
"997",1,1,1,297.9070847,"0",38.844089335
"998",1,0,1,189.91991824,"0",37.086455086
"999",0,0,0,177.70280043,"0",37.35868805
"1000",0,0,0,102.27267659,"0",37.269131082
"1001",1,1,1,99.06951832,"0",35.9078154
"1002",0,0,0,129.50848379,"0",35.734592764
"1003",0,1,3,148.84473761,"1",36.080031774
"1004",0,0,2,104.11336317,"0",39.54184797
"1005",0,0,0,141.93115618,"0",32.327495049
"1006",0,0,1,338.62903535,"0",34.169513676
"1007",0,0,0,350.6390057,"0",30.061371367
"1008",0,0,2,179.56666667,"0",NA
"1009",0,0,0,80.166666667,"0",NA
"1010",0,0,0,194.61421604,"0",39.000064863
"1011",0,0,0,146.63284161,"0",34.300201816
"1012",2,0,2,117.17100444,"0",35.611943876
"1013",1,0,0,171.67981114,"0",34.813468594
"1014",0,0,0,226.08880709,"0",35.463386978
"1015",0,0,3,75.862659733,"0",39.403812388
"1016",0,2,2,244.11665292,"0",33.374570631
"1017",0,0,2,328.17812369,"0",34.150319383
"1018",0,4,0,174.32656084,"0",29.815323588
"1019",1,1,4,159.03637066,"0",25.607228233
"1020",0,0,1,65.876586717,"0",38.108000987
"1021",1,1,1,129.34382449,"0",42.265466118
"1022",0,0,0,202.69796289,"0",35.530613427
"1023",0,0,1,129.11372481,"0",36.349974603
"1024",0,0,3,276.78774402,"0",37.821851509
"1025",0,0,0,245.08365185,"0",17.176900657
"1026",0,0,0,128.07164796,"0",35.033371132
"1027",2,0,2,182.6166394,"0",37.337977192
"1028",0,0,8,91.266666667,"1",NA
"1029",0,0,0,83.333291772,"1",25.343478449
"1030",0,0,0,177.05003605,"0",33.43055804
"1031",0,0,1,69.229369351,"0",29.160127076
"1032",0,0,1,115.5749709,"0",39.050394794
"1033",0,0,0,78.02555168,"0",31.418132394
"1034",0,0,0,222.0095049,"0",19.551242992
"1035",4,0,0,223.10391402,"0",26.141178049
"1036",1,0,1,175.56666667,"0",NA
"1037",0,0,0,241.58177936,"0",38.208667839
"1038",0,0,1,59.866666667,"0",NA
"1039",0,0,0,98.99850784,"0",36.888436373
"1040",0,0,1,114.4929085,"0",25.07515295
"1041",0,1,1,103.08948312,"0",38.704985068
"1042",4,0,1,127.8552645,"0",38.298309125
"1043",0,0,0,89.102838608,"1",31.353906936
"1044",0,0,0,189.58907467,"0",37.95298991
"1045",0,0,1,36.5,"1",NA
"1046",2,0,2,86.431831744,"0",36.260331272
"1047",0,0,0,82.71313688,"0",30.931517996
"1048",0,0,0,120.64455858,"0",35.98492935
"1049",0,0,0,180.28406155,"0",37.950787581
"1050",0,0,0,13.213057261,"0",17.825630936
"1051",1,0,0,176.4674623,"0",34.234789575
"1052",4,1,0,354.65022495,"1",36.525172928
"1053",0,0,0,356.45017827,"0",36.554268317
"1054",1,0,1,93.333333333,"0",NA
"1055",4,0,0,227.56368402,"0",24.016769941
"1056",3,0,0,219.7420453,"0",25.439463543
"1057",0,0,1,171.05844903,"0",38.005289312
"1058",1,1,1,218.53926573,"0",14.435238785
"1059",3,0,0,114.66666667,"1",NA
"1060",0,0,0,93.432844102,"0",37.982353508
"1061",1,0,0,83.066750905,"0",38.454300022
"1062",0,0,0,182.80351445,"0",33.481910133
"1063",1,0,0,226.45215948,"0",35.555922893
"1064",0,0,0,94.987922191,"0",25.161183475
"1065",0,0,0,246.19523933,"0",20.743364711
"1066",0,0,0,81.229448637,"0",29.037574223
"1067",0,0,3,75.584542581,"0",36.709538909
"1068",2,0,2,194.42471787,"0",36.95089224
"1069",0,0,0,368.07092408,"0",36.573169598
"1070",0,0,1,308.99557574,"0",41.414280651
"1071",0,0,1,141.43307599,"0",36.795013963
"1072",1,0,2,207.16666667,"1",NA
"1073",0,0,1,124.83333333,"0",NA
"1074",1,2,1,352.96666667,"0",NA
"1075",0,0,1,244.53333333,"0",NA
"1076",0,0,5,75.033333333,"1",NA
"1077",3,0,0,173.5,"1",NA
"1078",0,0,0,89.83593974,"0",32.4314097
"1079",0,0,0,102.16551363,"0",37.034875874
"1080",0,0,1,239.03820584,"0",38.867248989
"1081",0,0,2,106.58945227,"0",26.896012771
"1082",1,2,1,359.1044913,"0",16.87198276
"1083",0,0,0,156.4821057,"1",67.32490355
"1084",0,0,1,314.73283271,"0",34.170403536
"1085",1,0,0,81.461400461,"0",27.705856544
"1086",2,1,0,96.633333333,"1",NA
"1087",0,0,0,124.02162504,"0",32.565686372
"1088",0,0,0,276.73420174,"0",22.291249185
"1089",0,0,2,70.853327642,"0",35.8789883
"1090",0,0,1,240.94299363,"0",19.332810029
"1091",0,0,0,152.14012571,"0",32.188760518
"1092",1,0,1,76.392416053,"0",37.32134756
"1093",1,0,5,105.66666667,"1",NA
"1094",0,0,0,2.8207855775,"0",21.28386768
"1095",0,0,2,182.99480622,"0",29.713466905
"1096",0,0,0,132.75248959,"0",37.588199542
"1097",1,3,1,242.38901624,"0",34.690361253
"1098",1,1,3,130.8860074,"0",26.835043413
"1099",0,0,1,229.51274114,"0",37.923088094
"1100",1,0,3,106.88889374,"0",36.618660862
"1101",1,0,0,230.30325656,"0",23.773610404
"1102",0,0,0,0.5071145295,"0",19.969628699
"1103",1,0,0,142.19345794,"0",31.469937398
"1104",0,0,2,83.835338491,"0",37.434615355
"1105",4,0,1,316.5253028,"0",29.646665996
"1106",0,0,2,101.47266767,"0",36.878297002
"1107",1,0,0,122.70553687,"0",28.896101856
"1108",0,0,2,258.33461797,"0",36.035712866
"1109",0,0,0,171.41365835,"0",25.621650412
"1110",0,4,0,194.84216401,"0",31.290118994
"1111",0,0,2,32.41493353,"0",39.37186986
"1112",1,0,0,91.141218712,"0",38.657640295
"1113",0,0,1,85.900936244,"0",26.331619061
"1114",0,0,3,176.36783901,"1",53.178911112
"1115",0,0,1,239.43363997,"0",38.473075274
"1116",0,0,1,229.5228444,"0",37.297432095
"1117",0,0,0,20.214194867,"0",19.799427915
"1118",1,0,0,90.957899517,"0",27.35463407
"1119",0,0,0,51.648705242,"1",28.622632092
"1120",0,0,0,107.33302454,"0",33.524879599
"1121",0,0,1,111.53162529,"0",37.588195648
"1122",3,1,1,188.93333333,"0",NA
"1123",1,0,1,180.63333333,"0",NA
"1124",0,0,2,154.2,"1",NA
"1125",0,0,0,256.68058385,"0",24.496286322
"1126",0,0,0,130.76638619,"0",25.622610897
"1127",0,2,0,94.805235749,"1",38.211305102
"1128",0,0,2,85.801476116,"0",24.594992574
"1129",0,0,0,210.43553362,"0",25.042108535
"1130",0,0,1,126.93937738,"0",27.992051659
"1131",0,0,0,246.09476485,"0",17.257117147
"1132",0,0,0,133.36579062,"0",33.591716314
"1133",0,0,0,203.02399137,"0",34.553305392
"1134",0,0,0,3.0443841399,"0",21.05764132
"1135",4,0,2,105.9346916,"0",40.70254787
"1136",0,0,0,244.36524652,"0",25.003965494
"1137",0,1,0,145.76577376,"1",24.605128805
"1138",0,0,1,60.634469798,"0",31.688134282
"1139",3,0,1,111.99885488,"0",39.870340357
"1140",2,0,1,288.39505854,"1",30.776027864
"1141",0,0,1,319.65197133,"0",35.769425427
"1142",3,2,3,183.66666667,"0",NA
"1143",1,0,2,179.1,"1",NA
"1144",0,0,0,144.42288892,"1",31.539013395
"1145",0,0,5,171.46666667,"0",NA
"1146",0,0,0,237.6478941,"0",42.335573512
"1147",0,2,2,309.26449746,"0",34.487188041
"1148",0,0,2,341.94497562,"0",35.248897631
"1149",1,1,1,84.417030462,"0",15.597290225
"1150",0,0,1,157.24366245,"0",31.626821934
"1151",0,0,0,97.966666667,"1",NA
"1152",1,0,3,91.966666667,"1",NA
"1153",0,0,2,165.96666667,"1",NA
"1154",3,0,4,326.13333333,"1",NA
"1155",0,0,2,160.33333333,"1",NA
"1156",1,1,1,174.32656084,"1",NA
"1157",0,0,0,75.866666667,"1",NA
"1158",0,0,4,28.966666667,"1",NA
"1159",0,0,0,106.83333333,"1",NA
"1160",0,0,0,172.03333333,"1",NA
"1161",1,0,0,91.133333333,"1",NA
"1162",1,0,2,88.533333333,"1",NA
"1163",0,0,0,261.8,"0",NA
"1164",1,1,1,171.76666667,"0",NA
"1165",0,0,3,209.96666667,"0",NA
"1166",1,1,1,165.43333333,"0",NA
"1167",1,0,1,232.33333333,"0",NA
"1168",1,1,1,84.417030462,"0",NA
"1169",0,0,0,165.71489362,"0",NA
"1170",0,0,3,215.03333333,"0",NA
"1171",0,0,0,136.9,"0",NA
"1172",1,0,0,346.96666667,"0",NA
"1173",2,0,0,176.53333333,"0",NA
"1174",1,0,0,121.73333333,"0",NA
"1175",0,0,1,206.96666667,"0",NA
"1176",0,0,0,257.7,"0",NA
"1177",0,0,0,247.56666667,"0",NA
"1178",1,0,1,419.03333333,"0",NA
"1179",0,0,1,192.76666667,"0",NA
"1180",2,0,0,185.7,"0",NA
"1181",0,0,1,72.033333333,"0",NA
"1182",0,0,1,148.16666667,"0",NA
"1183",0,1,0,258.73333333,"0",NA
"1184",0,0,2,182.63333333,"0",NA
"1185",2,0,1,398.8,"0",NA
"1186",0,1,3,31.4,"1",NA
"1187",3,3,3,234.33333333,"1",NA
"1188",2,0,1,186,"1",NA
"1189",1,0,4,97.4,"1",NA
"1190",0,0,2,20.233333333,"1",NA
"1191",1,0,1,80.1,"1",NA
"1192",0,0,0,171.43333333,"1",NA
"1193",1,1,1,398.8,"1",NA
"1194",0,0,3,80.1,"1",NA
"1195",0,0,1,205.96666667,"1",NA
"1196",3,0,1,190.73333333,"1",NA
